id	X16.bam	X17.bam	X18.bam	X19.bam
MET4	605.435962819647	248.321277196306	788.445298419444	665.429114885575
POL1	32.361833201941	184.497881977385	47.6882236947244	45.448122537288
AVT4	1887.09939858819	955.741935127034	639.022197509307	581.392963778892
MIC27	913.54758309646	1266.27761438548	213.007399169769	287.2664349055
OCA1	157.763936859462	138.909742535298	241.620333386604	262.398594271889
RAS2	536.667067265522	889.236884646814	387.864219383759	408.175591089606
YNL097C-B	3.37102429186886	3.21798631355904	3.17921491298163	9.43262920585223
PHO23	325.640946594531	365.77777764121	114.451736867339	144.91948507173
tL(CAA)N	0	0	0	2.5725352379597
RPS7B	622.291084278991	1016.3473440324	6329.81689174642	6318.14654442902
YNL095C	53.2621838115279	53.0967741737241	257.516407951512	183.507513641125
APP1	517.115126372683	338.424893975959	356.072070253942	366.157515536264
YPT53	1198.73623818857	533.11306594628	60.4050833466509	71.173474916885
YNL092W	219.116578971476	97.0759204590309	44.5090087817428	30.0129111095298
NST1	2248.47320267653	1281.83121490102	848.850381766095	704.874655200957
RHO2	118.660055073784	149.636363580495	66.7635131726142	98.6138507884551
TOP2	511.721487505692	513.268817012666	158.960745649081	119.194132692133
TCB2	125.402103657521	151.781687789535	473.703022034263	363.584980298304
SNN1	63.3752566871345	54.7057673305036	76.3011579115591	28.2978876175567
MKT1	438.907362801325	438.718800748549	502.315956251097	535.944841241604
END3	600.042323952656	755.154121581854	244.799548299585	301.844134587271
SAL1	142.257225116866	203.269468806479	263.874837777475	251.250941574064
PMS1	55.959003245023	119.065493601684	12.7168596519265	38.5880285693955
SWS2	260.917280190649	353.442163439234	225.724258821696	210.947889512695
EOS1	189.45156520303	99.7575757203301	429.19401325252	373.017609504156
TPM1	1810.24004473358	2730.9977181071	1071.39542567481	1409.74931040191
NIS1	161.809166009705	192.006516709022	92.1972324764672	89.1812215826029
APJ1	3893.53305710853	4115.26816398975	270.233267603438	245.248359352158
MKS1	287.211269667227	285.864450854494	521.391245728987	426.183337755323
IMP4	58.6558226785181	41.8338220762675	1541.91923279609	1568.38898340943
MLF3	709.263511009207	611.417399576217	616.767693118436	516.222071083913
MSK1	119.334259932157	140.518735692078	57.2258684336693	127.769250151998
RNH201	78.2077635713575	47.1971325988659	69.9427280855958	66.0284044409656
LAT1	7625.25694820735	4947.11762604476	928.330754590635	923.540150427532
TOM7	250.130002456669	251.002932457605	181.215250039953	179.219954911192
RPL16B	519.811945806178	1388.56109430072	10857.0189278323	11253.9841543277
FKH2	157.763936859462	129.792114646881	511.853600990042	393.597891407834
YNL067W-B	0	0	0	0.857511745986566
RPL9B	902.76030536248	1657.79928253516	6828.95363308454	7310.28763453548
SUN4	131.469947382885	123.356142019763	464.165377295318	403.030520613686
AQR1	21.5745554679607	16.626262620055	5086.74386077061	3313.42538649209
YDJ1	1517.63513619936	1703.92375302951	4311.01542200309	3832.21999281396
MTQ1	107.19857248143	130.864776751401	155.7815307361	169.78732570534
GCD10	94.388680172328	167.87161935733	1230.35617132389	1167.9309980337
NOP2	408.568144174505	545.448680148257	4282.40248778625	3861.37539217751
ARP5	193.496794353272	271.383512443479	263.874837777475	331.857045696801
YNL058C	161.134961151331	231.158683523991	76.3011579115591	92.6112685665492
OCA2	318.22469315242	285.328119802234	289.308557081328	291.553993635433
POR1	16223.3915070481	12354.9221198577	1080.93307041375	919.252591697599
tD(GUC)N	0	0	0	0
YNL054W-A	0	0	0	0
YNL054W-B	1.34840971674754	1.07266210451968	0	2.5725352379597
VAC7	252.15261703179	255.829911927943	302.025416733255	223.810565702494
MSG5	141.583020258492	126.574128333322	400.581079035685	313.849299031083
COX5A	6872.84432626222	5040.43922913797	925.151539677654	864.371839954459
COG5	134.840971674754	180.207233559306	73.1219429985775	122.624179676079
YNL050C	223.161808121718	229.549690367211	731.219429985774	721.167378374702
SFB2	93.7144753139542	124.428804124283	213.007399169769	245.248359352158
ALG11	120.008464790531	149.636363580495	324.279921124126	322.424416490949
SLM2	74.1625344211148	62.7507331144012	152.602315823118	141.489438087783
YNL046W	223.836012980092	131.401107803661	34.9713640427979	58.3107987270865
LAP2	877.81472560265	659.687194279602	178.036035126971	260.683570779916
YIP3	933.099523989299	1123.61355448436	448.26930273041	438.188502199135
tP(UGG)N1	0	0	0	0
YNL042W-B	14.1583020258492	3.21798631355904	3.17921491298163	2.5725352379597
BOP3	287.211269667227	119.601824653944	168.498390388026	212.662913004668
COG6	155.067117425967	156.608667259873	143.064671084173	176.647419673233
YNL040W	304.066391126571	312.144672415226	146.243885997155	147.492020309689
BDP1	217.768169254728	256.902574032463	330.638350950089	370.445074266197
GPI15	78.2077635713575	76.1590094208972	219.365828995732	213.520424750655
IDH1	1589.77505604535	3542.46660017624	127.168596519265	263.256106017876
NCE103	1795.40753784935	1491.00032528235	378.326574644814	416.750708549471
tT(AGU)N2	0	0	0	0
tP(UGG)N2	0	0	0	0
YNL035C	78.2077635713575	119.065493601684	178.036035126971	180.077466657179
tI(AAU)N1	0	0	0	0.857511745986566
YNL034W	19.5519408928394	6.43597262711807	3.17921491298163	3.43004698394627
YNL033W	6.74204858373771	4.29064841807871	3.17921491298163	0.857511745986566
SIW14	115.289030781915	135.691756221739	232.082688647659	218.665495226574
HHT2	3956.90831379566	6667.13131064206	734.398644898756	2750.8976811249
HHF2	465.875557136276	3205.65069935706	489.599096599171	1332.57325326312
KTR5	42.4749060775476	53.0967741737241	298.846201820273	319.851881252989
CRZ1	442.952591951568	253.148256666644	282.950127255365	204.945307290789
SAM50	337.102429186886	424.774193389793	60.4050833466509	90.896245074576
SSN8	74.1625344211148	72.4046920550783	79.4803728245407	66.0284044409656
NME1	67.4204858373771	37.0068426059289	6.35842982596326	10.2901409518388
snR66	31.0134234851935	16.626262620055	6.35842982596326	8.57511745986566
KSH1	216.419759537981	174.307591984448	394.222649209722	320.709392998976
EFM6	10.7872777339803	5.89964157485823	28.6129342168347	29.1553993635433
FAP1	105.850162764682	95.4669273022514	737.577859811738	601.115733936583
RCM1	82.9271975799738	139.982404639818	413.297938687612	336.144604426734
HDA1	36.4070623521836	89.0309546751333	349.713640427979	243.533335860185
ARK1	711.286125584329	180.207233559306	222.545043908714	206.660330782762
YNL019C	36.4070623521836	9.65395894067711	0	2.5725352379597
YNL018C	34.3844477770623	8.58129683615743	3.17921491298163	0
tI(AAU)N2	0	0	0	0
PUB1	362.722213805089	759.444769999932	902.897035286782	708.304702184904
PBI2	6540.46133108395	5679.20951237944	429.19401325252	324.139439982922
HEF3	3371.02429186886	294.982078742912	111.272521954357	79.7485923767507
SPO1	99.7823190393181	72.9410231073381	31.7921491298163	37.7305168234089
YNL011C	45.8459303694164	61.6780710098815	82.6595877375223	96.0413155504954
YNL010W	583.187202493312	866.17464939964	1141.3381537604	974.133343440739
IDP3	1309.98003982024	380.258716052226	101.734877215412	50.5931930132074
ASI3	331.708790319895	251.539263509865	136.70624125821	189.510095863031
SIS1	2616.58905534861	5053.84750544447	410.11872377463	632.843668538086
LST8	1011.98149241903	1813.87161874278	238.441118473622	287.2664349055
MRP7	467.223966853023	799.66959891942	495.957526425134	438.188502199135
HRB1	699.150438133601	813.614206278176	1166.77187306426	972.418319948766
PET8	146.976659125482	194.151840918062	120.810166693302	153.494602531595
RLP7	418.681217050112	503.078527019729	4492.23067204304	4124.63149819538
DOM34	183.383721477666	182.352557768345	966.481333546415	772.618083133896
CIT1	10669.9660886233	8781.34831865035	550.004179945822	409.890614581579
SUF10	1.34840971674754	1.07266210451968	0	0
tN(GUU)N2	0	0	0	0
ATO2	1752.93263177181	628.579993248532	117.63095178032	47.1631460292611
RPC34	113.940621065167	140.518735692078	747.115504550683	714.30728440681
SWM2	55.2847983866492	45.5881394420863	206.648969343806	171.502349197313
VPS27	902.086100504106	779.825349985806	419.656368513575	320.709392998976
ATG3	900.063485928985	611.417399576217	133.527026345228	87.4661980906298
LRO1	99.1081141809444	115.847507288125	203.469754430824	189.510095863031
NRM1	14.832506884223	27.3528836652518	15.8960745649081	12.8626761897985
CSE2	317.550488294046	347.006190812116	89.0180175634856	119.194132692133
PRP2	129.447332807764	156.608667259873	384.685004470777	313.849299031083
URK1	54.6105935282755	73.477354159598	941.047614242562	735.745078056474
PHO91	227.881242130335	208.632779329077	629.484552770362	670.574185361495
YNR014W	4.7194340086164	10.7266210451968	34.9713640427979	32.5854463474895
SMM1	142.931429975239	148.563701475975	639.022197509307	519.652118067859
ACC1	5593.87770992718	6106.12902997827	426.014798339538	384.165262201982
TIM23	169.225419451817	289.082437168053	594.513188727565	583.107987270865
RCF2	778.706611421706	892.991202012632	1863.01993900723	1654.99766975407
ARE2	831.29459037486	622.144020621414	349.713640427979	318.994369507003
ATP23	10.7872777339803	27.8892147175116	190.752894778898	193.797654592964
YNR021W	323.61833201941	519.168458587524	797.982943158389	944.120432331209
MRPL50	219.116578971476	346.469859759856	69.9427280855958	120.051644438119
SNF12	138.886200824997	172.698598827668	251.157978125549	271.831223477742
MPP6	445.649411385063	210.241772485857	546.82496503284	478.491554260504
SEC12	32.361833201941	62.7507331144012	495.957526425134	468.201413308665
BUD17	18.2035311760918	36.4705115536691	368.788929905869	436.473478707162
CPR8	244.736363589679	266.55653297314	349.713640427979	323.281928236935
YNR029C	189.45156520303	180.743564611566	486.419881686189	405.603055851646
ALG12	46.5201352277902	98.1485825635506	89.0180175634856	133.771832373904
SSK2	395.758251865404	347.006190812116	241.620333386604	166.357278721394
PPG1	78.8819684297312	99.2212446680703	95.3764473894488	134.629344119891
HUB1	227.207037271961	138.373411483039	82.6595877375223	76.3185453928044
ABZ1	69.4431004124984	159.290322521172	82.6595877375223	110.619015232267
SOL1	571.051515042584	409.756923926517	362.430500079906	332.714557442788
EGO4	14226.3967165449	16640.2072274138	1061.85778093586	1048.73686534157
ARC35	1589.77505604535	1726.98598827668	604.050833466509	645.706344727884
MRPS12	404.522915024263	925.707396200483	273.41248251642	294.126528873392
RSM19	104.501753047935	185.570544081904	101.734877215412	140.631926341797
DBP6	60.0042323952656	96.0032583545112	658.097486987197	650.851415203804
ZRG17	140.908815400118	79.3769957344562	623.126122944399	523.082165051805
YNR040W	16.8551214593443	71.3320299505586	50.867438607706	89.1812215826029
COQ2	46.5201352277902	78.3043336299365	50.867438607706	80.6061041227372
MVD1	245.410568448053	634.47963482339	181.215250039953	296.699064111352
AGA1	19.5519408928394	20.9169110381337	12.7168596519265	32.5854463474895
PET494	128.77312794939	296.054740847431	34.9713640427979	76.3185453928044
TRM112	105.850162764682	73.477354159598	740.757074724719	814.636158687238
FPK1	903.434510220853	815.759530487216	254.33719303853	276.976293953661
YNR048W	90.3434510220853	91.1762788841727	158.960745649081	150.922067293636
MSO1	131.469947382885	118.529162549424	174.85682021399	231.528171416373
LYS9	184.732131194413	272.456174547998	111.272521954357	195.512678084937
snR49	6.06784372536394	12.3356142019763	3.17921491298163	2.5725352379597
BRE5	471.94340086164	283.719126645455	1147.69658358637	892.669727572016
POP2	188.777360344656	138.909742535298	718.502570333848	691.154467265172
NOG2	105.175957906308	111.556858870047	2797.70912342383	2245.82326273882
snR191	6.06784372536394	9.11762788841727	3.17921491298163	11.1476526978254
ESF2	49.2169546612853	60.069077853102	1071.39542567481	1020.43897772401
tL(UAA)N	0	0	0	0
HOL1	300.695366834702	222.577386687833	937.86839932958	758.897895198111
